Tipo;FZ;NB;HZ;PZ;FR;HR;SALIDA;PR;MN;L;TRN;TR;D;M;MM;Y;Latgrado_ini;Latmin_ini;LTPI;Longrado_ini;Lonmin_ini;LGPI;EOL;DE;DIL;HIL;Latgrado_fin;Longrado_fin;LTPF;Longrado_fin_1;Lonmin_fin;LGPF;Y_coord;X_coord;DTL;HTL;PF;TDF;TEDF;DL;DLT;VA;DV;FNV;ZP;REG;LCC;LCK;CPUELC;LAC;LAK;CPUELA;LCAC;LCAK;FECHA_H;RENDIM_COL;RENDIM_AM;RENDIM_CA;EOL_2;EOL_3;EOL_4;EOL_5;CALADERO
COMERCIAL;45824;ALTAIR I;0.861805556;TOMƒ;45826;0.340277778;TOMƒ;S/M;1;4;ARRASTRE;;17;6;2025;;36;7;36.11666667;73;27;73.45;LCOL;SI;45825;0.075;36;5;36.08333333;73;25;73.41666667;-36.08333333;-73.41666667;45825;0.160416667;168;;;123;2.05;1.8;NW;2;114;VIII;155;2480;;8.75;140;;0;0;;1210;68;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45824;ALTAIR I;0.861805556;TOMƒ;45826;0.340277778;TOMƒ;S/M;2;4;ARRASTRE;;17;6;2025;;36;5;36.08333333;73;25;73.41666667;LCOL;SI;45825;0.186111111;36;4;36.06666667;73;24;73.4;-36.06666667;-73.4;45825;0.3125;170;;;182;3.033333333;1.8;WNW;2;114;VIII;235;3760;;0;0;;0;0;;1240;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45824;ALTAIR I;0.861805556;TOMƒ;45826;0.340277778;TOMƒ;S/M;4;4;ARRASTRE;;17;6;2025;;36;7;36.11666667;73;26;73.43333333;LCOL;SI;45825;0.456944444;36;3;36.05;73;24;73.4;-36.05;-73.4;45825;0.564583333;168;;;154;2.566666667;1.8;SW;2;114;VIII;293.125;4690;;5;80;;0;0;;1827;31;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45824;ALTAIR I;0.861805556;TOMƒ;45826;0.340277778;TOMƒ;S/M;6;4;ARRASTRE;;17;6;2025;;36;7;36.11666667;73;26;73.43333333;LCOL;SI;45825;0.754166667;36;3;36.05;73;23;73.38333333;-36.05;-73.38333333;45825;0.895138889;166;;;202;3.366666667;1.8;SW;3;114;VIII;157.5;2520;;0;0;;0;0;;749;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45825;ANTARES;0.847916667;TOMƒ;45827;0.270833333;TOMƒ;10;1;4;ARRASTRE;;18;6;2025;;36;7;36.11666667;73;26;73.43333333;LCOL;SI;45826;0.024305556;36;3;36.05;73;22;73.36666667;-36.05;-73.36666667;45826;0.149305556;164;;;180;3;2;S;15;114;VIII;136;2176;;4.5;72;;0;0;;725;24;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45825;ANTARES;0.847916667;TOMƒ;45827;0.270833333;TOMƒ;10;3;4;ARRASTRE;;18;6;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45826;0.313194444;36;4;36.06666667;73;23;73.38333333;-36.06666667;-73.38333333;45826;0.413888889;151;;;145;2.416666667;2;S;15;114;VIII;271;4336;;0;0;;0;0;;1794;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45825;ANTARES;0.847916667;TOMƒ;45827;0.270833333;TOMƒ;10;5;4;ARRASTRE;;18;6;2025;;36;8;36.13333333;73;25;73.41666667;LCOL;SI;45826;0.581944444;36;4;36.06666667;73;23;73.38333333;-36.06666667;-73.38333333;45826;0.685416667;148;;;149;2.483333333;2;S;15;114;VIII;259;4144;;0;0;;0;0;;1669;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45825;ANTARES;0.847916667;TOMƒ;45827;0.270833333;TOMƒ;10;7;4;ARRASTRE;;18;6;2025;;36;8;36.13333333;73;26;73.43333333;LCOL;SI;45826;0.869444444;36;3;36.05;73;22;73.36666667;-36.05;-73.36666667;45827;0.01875;148;;;215;3.583333333;2;S;20;114;VIII;96;1536;;2;32;;0;0;;429;9;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45825;LONQUIMAY;0.859722222;TOMƒ;45827;0.277777778;TOMƒ;S/M;3;4;ARRASTRE;;18;6;2025;;36;6;36.1;73;25;73.41666667;LCOL;SI;45826;0.352777778;36;3;36.05;73;23;73.38333333;-36.05;-73.38333333;45826;0.430555556;165;;11.3;112;1.866666667;2;;;114;VIII;182;2912;;0;0;;0;0;;1560;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45825;LONQUIMAY;0.859722222;TOMƒ;45827;0.277777778;TOMƒ;S/M;4;4;ARRASTRE;;18;6;2025;;36;3;36.05;73;23;73.38333333;LCOL;SI;45826;0.463888889;36;4;36.06666667;73;25;73.41666667;-36.06666667;-73.41666667;45826;0.561111111;162;FANGO;11.2;140;2.333333333;2;;;114;VIII;216;3456;;0;0;;0;0;;1481;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45825;LONQUIMAY;0.859722222;TOMƒ;45827;0.277777778;TOMƒ;S/M;6;4;ARRASTRE;;18;6;2025;;36;6;36.1;73;25;73.41666667;LCOL;SI;45826;0.738194444;36;3;36.05;73;22;73.36666667;-36.05;-73.36666667;45826;0.820833333;159;;11.3;119;1.983333333;2;;;114;VIII;86;1376;;15;240;;0;0;;694;121;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45825;ANTARES;0.847916667;TOMƒ;45827;0.270833333;TOMƒ;S/M;1;4;ARRASTRE;;18;6;2025;;36;7;36.11666667;73;26;73.43333333;LCOL;SI;45826;0.024305556;36;3;36.05;73;22;73.36666667;-36.05;-73.36666667;45826;0.149305556;164;;;180;3;2;S;15;114;VIII;136;2176;;4.5;72;;0;0;;725;24;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45825;ANTARES;0.847916667;TOMƒ;45827;0.270833333;TOMƒ;S/M;3;4;ARRASTRE;;18;6;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45826;0.313194444;36;4;36.06666667;73;23;73.38333333;-36.06666667;-73.38333333;45826;0.413888889;151;;;145;2.416666667;2;S;15;114;VIII;271;4336;;0;0;;0;0;;1794;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45825;ANTARES;0.847916667;TOMƒ;45827;0.270833333;TOMƒ;S/M;5;4;ARRASTRE;;18;6;2025;;36;8;36.13333333;73;25;73.41666667;LCOL;SI;45826;0.581944444;36;4;36.06666667;73;23;73.38333333;-36.06666667;-73.38333333;45826;0.685416667;148;;;149;2.483333333;2;S;15;114;VIII;259;4144;;0;0;;0;0;;1669;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45825;ANTARES;0.847916667;TOMƒ;45827;0.270833333;TOMƒ;S/M;7;4;ARRASTRE;;18;6;2025;;36;8;36.13333333;73;26;73.43333333;LCOL;SI;45826;0.869444444;36;3;36.05;73;22;73.36666667;-36.05;-73.36666667;45827;0.01875;148;FANGO-LAJA;11.1;215;3.583333333;2;S;20;114;VIII;96;1536;;2;32;;0;0;;429;9;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45825;LONQUIMAY;0.859722222;TOMƒ;45827;0.277777778;TOMƒ;S/M;3;4;ARRASTRE;;18;6;2025;;36;6;36.1;73;25;73.41666667;LCOL;SI;45826;0.352777778;36;3;36.05;73;23;73.38333333;-36.05;-73.38333333;45826;0.430555556;165;;11.3;112;1.866666667;2;;;114;VIII;182;2912;;0;0;;0;0;;1560;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45825;LONQUIMAY;0.859722222;TOMƒ;45827;0.277777778;TOMƒ;S/M;4;4;ARRASTRE;;18;6;2025;;36;3;36.05;73;23;73.38333333;LCOL;SI;45826;0.463888889;36;4;36.06666667;73;25;73.41666667;-36.06666667;-73.41666667;45826;0.561111111;162;FANGO;11.2;140;2.333333333;2;;;114;VIII;216;3456;;0;0;;0;0;;1481;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45825;LONQUIMAY;0.859722222;TOMƒ;45827;0.277777778;TOMƒ;S/M;6;4;ARRASTRE;;18;6;2025;;36;6;36.1;73;25;73.41666667;LCOL;SI;45826;0.738194444;36;3;36.05;73;22;73.36666667;-36.05;-73.36666667;45826;0.820833333;159;;11.3;119;1.983333333;2;;;114;VIII;86;1376;;15;240;;0;0;;694;121;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45833;ALTAIR I;0.197222222;TOMƒ;45833;0.895833333;TOMƒ;14;2;4;ARRASTRE;;25;6;2025;;36;7;36.11666667;73;27;73.45;LCOL;SI;45833;0.509722222;36;5;36.08333333;73;25;73.41666667;-36.08333333;-73.41666667;45833;0.586805556;161;;;109;1.816666667;1.9;S;5;114;VIII;160;2560;;11.875;190;;0;0;;1409;105;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45833;TIRANA II;0.201388889;TOMƒ;45833;0.979166667;TOMƒ;S/M;1;4;ARRASTRE;;25;6;2025;;36;7;36.11666667;73;26;73.43333333;LCOL;SI;45833;0.416666667;36;4;36.06666667;73;24;73.4;-36.06666667;-73.4;45833;0.493055556;162;FANGO-DURO;11.3;110;1.833333333;2;SW;5;114;VIII;268.75;4300;;0;0;;0;0;;2345;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45833;TIRANA II;0.201388889;TOMƒ;45833;0.979166667;TOMƒ;S/M;3;4;ARRASTRE;;25;6;2025;;36;6;36.1;73;21;73.35;LCOL;SI;45833;0.65625;36;3;36.05;73;23;73.38333333;-36.05;-73.38333333;45833;0.723611111;160;;;97;1.616666667;2;S;5;114;VIII;191.875;3070;;0;0;;0;0;;1899;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45835;LONQUIMAY;0.504166667;TOMƒ;45836;0.402777778;TOMƒ;S/M;1;4;ARRASTRE;;27;6;2025;;36;3;36.05;73;22;73.36666667;LCOL;SI;45835;0.697222222;36;5;36.08333333;73;24;73.4;-36.08333333;-73.4;45835;0.796527778;157;;;143;2.383333333;2;;;114;VIII;170;2720;;2;32;;0;0;;1141;13;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45835;LONQUIMAY;0.504166667;TOMƒ;45836;0.402777778;TOMƒ;S/M;3;4;ARRASTRE;;28;6;2025;;36;9;36.15;73;28;73.46666667;LCOL;SI;45836;0.015972222;36;4;36.06666667;73;23;73.38333333;-36.06666667;-73.38333333;45836;0.166666667;136;;;217;3.616666667;2;;;114;VIII;181;2896;;2;32;;0;0;;801;9;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45853;ALTAIR I;0.511805556;TOMƒ;45854;0.625;TOMƒ;15;1;4;ARRASTRE;;15;7;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45853;0.713194444;36;5;36.08333333;73;25;73.41666667;-36.08333333;-73.41666667;45853;0.807638889;135;;;135;2.25;2;SW;4;114;VIII;362.5;5800;;37.5;600;;0;0;;2578;267;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45853;ALTAIR I;0.511805556;TOMƒ;45854;0.625;TOMƒ;15;3;4;ARRASTRE;;15;7;2025;;36;8;36.13333333;73;26;73.43333333;LCOL;SI;45853;0.990277778;36;4;36.06666667;73;24;73.4;-36.06666667;-73.4;45854;0.10625;167;;;167;2.783333333;2;SW;4;114;VIII;258.75;4140;;37.5;600;;0;0;;1487;216;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45853;ALTAIR I;0.511805556;TOMƒ;45854;0.625;TOMƒ;15;5;4;ARRASTRE;;16;7;2025;;36;7;36.11666667;73;27;73.45;LCOL;SI;45854;0.295138889;36;4;36.06666667;73;25;73.41666667;-36.06666667;-73.41666667;45854;0.386111111;130;ARENA-FANGO-ROCA;11.2;130;2.166666667;2;SW;4;114;VIII;336.875;5390;;8.125;130;;0;0;;2488;60;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45857;ALTAIR I;0.474305556;TOMƒ;45858;0.736111111;TOMƒ;17;1;4;ARRASTRE;;19;7;2025;;36;3;36.05;73;26;73.43333333;LCOL;SI;45857;0.66875;36;3;36.05;73;24;73.4;-36.05;-73.4;45857;0.774305556;156;;;152;2.533333333;2;SW;2;114;VIII;350;5600;;20;320;;0;0;;2211;126;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45857;ALTAIR I;0.474305556;TOMƒ;45858;0.736111111;TOMƒ;17;3;4;ARRASTRE;;19;7;2025;;36;7;36.11666667;73;26;73.43333333;LCOL;SI;45857;0.990277778;36;2;36.03333333;73;24;73.4;-36.03333333;-73.4;45858;0.127777778;155;;;197;3.283333333;2;SW;3;114;VIII;225;3600;;10.625;170;;0;0;;1096;52;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45857;ALTAIR I;0.474305556;TOMƒ;45858;0.736111111;TOMƒ;17;5;4;ARRASTRE;;20;7;2025;;36;7;36.11666667;73;26;73.43333333;LCOL;SI;45858;0.384722222;36;2;36.03333333;73;24;73.4;-36.03333333;-73.4;45858;0.492361111;156;;;154;2.566666667;2;SW;3;114;VIII;343.125;5490;;2;32;;0;0;;2139;12;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45859;ALTAIR I;0.510416667;TOMƒ;45860;0.427083333;TOMƒ;S/M;1;4;ARRASTRE;;21;7;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45859;0.728472222;36;4;36.06666667;73;24;73.4;-36.06666667;-73.4;45859;0.833333333;178;;;151;2.516666667;2;NE;3;114;VIII;350;5600;;10;160;;0;0;;2225;64;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45859;ALTAIR I;0.510416667;TOMƒ;45860;0.427083333;TOMƒ;S/M;3;4;ARRASTRE;;22;7;2025;;36;7;36.11666667;73;26;73.43333333;LCOL;SI;45860;0.011111111;36;4;36.06666667;73;24;73.4;-36.06666667;-73.4;45860;0.107638889;157;;;139;2.316666667;2;WSW;2;114;VIII;165.625;2650;;4;64;;0;0;;1144;28;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45859;ANTARES;0.693055556;TOMƒ;45860;0.770833333;TOMƒ;20;1;4;ARRASTRE;;21;7;2025;;36;6;36.1;73;28;73.46666667;LCOL;SI;45859;0.882638889;36;3;36.05;73;23;73.38333333;-36.05;-73.38333333;45859;0.976388889;179;;;135;2.25;2;;;114;VIII;282;4512;;0;0;;0;0;;2005;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45859;ANTARES;0.693055556;TOMƒ;45860;0.770833333;TOMƒ;20;3;4;ARRASTRE;;22;7;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45860;0.154861111;36;2;36.03333333;73;24;73.4;-36.03333333;-73.4;45860;0.259027778;170;;;150;2.5;2;;;114;VIII;254;4064;;0;0;;0;0;;1626;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45859;ALTAIR I;0.510416667;TOMƒ;45860;0.427083333;TOMƒ;S/M;1;4;ARRASTRE;;21;7;2025;;36;8;36.13333333;73;27;73.45;LCOL;SI;45859;0.728472222;36;4;36.06666667;73;24;73.4;-36.06666667;-73.4;45859;0.833333333;178;;;151;2.516666667;2;NE;3;114;VIII;350;5600;;10;160;;0;0;;2225;64;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45859;ALTAIR I;0.510416667;TOMƒ;45860;0.427083333;TOMƒ;S/M;3;4;ARRASTRE;;22;7;2025;;36;7;36.11666667;73;26;73.43333333;LCOL;SI;45860;0.011111111;36;4;36.06666667;73;24;73.4;-36.06666667;-73.4;45860;0.107638889;157;;;139;2.316666667;2;WSW;2;114;VIII;165.625;2650;;4;64;;0;0;;1144;28;0;LCOL/LAM;LCOL;LAM;LAN;NUGURUE
COMERCIAL;45859;ANTARES;0.693055556;TOMƒ;45860;0.770833333;TOMƒ;20;1;4;ARRASTRE;;21;7;2025;;36;6;36.1;73;28;73.46666667;LCOL;SI;45859;0.882638889;36;3;36.05;73;23;73.38333333;-36.05;-73.38333333;45859;0.976388889;179;;;135;2.25;2;;;114;VIII;282;4512;;0;0;;0;0;;2005;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45859;ANTARES;0.693055556;TOMƒ;45860;0.770833333;TOMƒ;20;3;4;ARRASTRE;;22;7;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45860;0.154861111;36;2;36.03333333;73;24;73.4;-36.03333333;-73.4;45860;0.259027778;170;;;150;2.5;2;;;114;VIII;254;4064;;0;0;;0;0;;1626;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45866;ALTAIR I;0.529166667;TOMƒ;45867;0.506944444;TOMƒ;S/M;1;4;ARRASTRE;;28;7;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45866;0.732638889;36;3;36.05;73;24;73.4;-36.05;-73.4;45866;0.829166667;177;;;138;2.3;2;NE;4;114;VIII;245;3920;;0;0;;0;0;;1704;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45866;ALTAIR I;0.529166667;TOMƒ;45867;0.506944444;TOMƒ;S/M;3;4;ARRASTRE;;29;7;2025;;36;9;36.15;73;26;73.43333333;LCOL;SI;45867;0.022222222;36;3;36.05;73;24;73.4;-36.05;-73.4;45867;0.138888889;175;;;168;2.8;2;NE;3;114;VIII;192.5;3080;;0;0;;0;0;;1100;0;0;LCOL;LCOL;LAN;LAN;NUGURUE
COMERCIAL;45767;ANTARES;0.654861111;TOMƒ;45768;0.84375;TOMƒ;14;1;4;ARRASTRE;;20;4;2025;;36;6;36.1;73;26;73.43333333;LCOL;SI;45767;0.879166667;36;6;36.1;73;26;73.43333333;-36.1;-73.43333333;45767;0.886111111;225;;;10;0.166666667;2;;;114;VIII;145;2320;;36;576;;0;0;;13920;3456;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45768;ALTAIR I;0.658333333;TOMƒ;45768;0.895833333;TOMƒ;S/M;3;4;ARRASTRE;;21;4;2025;;36;3;36.05;73;26;73.43333333;LCOL;SI;45768;0.140972222;36;6;36.1;73;26;73.43333333;-36.1;-73.43333333;45768;0.195833333;227;;;79;1.316666667;2;CALMA;;114;VIII;280.625;4490;;25;400;;0;0;;3410;304;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45768;LONQUIMAY;0.727777778;TOMƒ;45769;0.854166667;TOMƒ;15;2;4;ARRASTRE;;22;4;2025;;36;3;36.05;73;26;73.43333333;LCOL;SI;45769;0.045833333;36;7;36.11666667;73;26;73.43333333;-36.11666667;-73.43333333;45769;0.083333333;231;;;114;1.9;2;;;114;VIII;100;1600;;7;112;;0;0;;842;59;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45768;LONQUIMAY;0.727777778;TOMƒ;45769;0.854166667;TOMƒ;15;4;4;ARRASTRE;;22;4;2025;;36;3;36.05;73;26;73.43333333;LCOL;SI;45769;0.292361111;36;6;36.1;73;26;73.43333333;-36.1;-73.43333333;45769;0.35625;213;FANGO;10;92;1.533333333;2;;;114;VIII;280;4480;;17;272;;0;0;;2922;177;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45769;ALTAIR I;0.748611111;TOMƒ;45771;0.104166667;TOMƒ;16;2;4;ARRASTRE;;23;4;2025;;36;3;36.05;73;26;73.43333333;LCOL;SI;45770;0.088888889;36;6;36.1;73;26;73.43333333;-36.1;-73.43333333;45770;0.151388889;225;;;90;1.5;2;;;114;VIII;223;3568;;15;240;;0;0;;2379;160;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45769;ALTAIR I;0.748611111;TOMƒ;45771;0.104166667;TOMƒ;16;5;4;ARRASTRE;;23;4;2025;;36;3;36.05;73;26;73.43333333;LCOL;SI;45770;0.532638889;36;6;36.1;73;26;73.43333333;-36.1;-73.43333333;45770;0.604861111;215;;;105;1.75;2;;;114;VIII;230;3680;;22.25;356;;0;0;;2103;203;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45770;LONQUIMAY;0.50625;TOMƒ;45772;0.291666667;TOMƒ;17;4;4;ARRASTRE;;23;4;2025;;36;2;36.03333333;73;26;73.43333333;LCOL;SI;45770;0.971527778;36;6;36.1;73;26;73.43333333;-36.1;-73.43333333;45771;0.057638889;190;;;114;1.9;2;;;114;VIII;120;1920;;3;48;;0;0;;1011;25;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45771;ANTARES;0.183333333;TOMƒ;45772;0.305555556;TOMƒ;S/M;3;4;ARRASTRE;;24;4;2025;;36;3;36.05;73;26;73.43333333;LCOL;SI;45771;0.602777778;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45771;0.665277778;196;;;90;1.5;2;;;114;VIII;186;2976;;16;256;;0;0;;1984;171;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45778;ANTARES;0.0875;TOMƒ;45778;0.895833333;TOMƒ;S/M;4;4;ARRASTRE;;1;5;2025;;36;4;36.06666667;73;25;73.41666667;LCOL;SI;45778;0.582638889;36;7;36.11666667;73;26;73.43333333;-36.11666667;-73.43333333;45778;0.68125;128;;;140;2.333333333;2;N;5;114;VIII;177;2832;;4;64;;0;0;;1214;27;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45778;ALTAIR I;0.088194444;TOMƒ;45779;0.425;TOMƒ;S/M;2;4;ARRASTRE;;1;5;2025;;36;5;36.08333333;73;25;73.41666667;LCOL;SI;45778;0.370833333;36;8;36.13333333;73;27;73.45;-36.13333333;-73.45;45778;0.445138889;175;;;107;1.783333333;2;;;114;VIII;210;3360;;0;0;;0;0;;1884;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45778;ALTAIR I;0.088194444;TOMƒ;45779;0.425;TOMƒ;S/M;6;4;ARRASTRE;;1;5;2025;;36;6;36.1;73;25;73.41666667;LCOL;SI;45778;0.838888889;36;9;36.15;73;28;73.46666667;-36.15;-73.46666667;45778;0.925694444;153;;;125;2.083333333;2;;;114;VIII;170.625;2730;;20;320;;0;0;;1310;154;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45778;ALTAIR I;0.088194444;TOMƒ;45779;0.425;TOMƒ;S/M;8;4;ARRASTRE;;2;5;2025;;36;5;36.08333333;73;23;73.38333333;LCOL;SI;45779;0.103472222;36;8;36.13333333;73;26;73.43333333;-36.13333333;-73.43333333;45779;0.195833333;168;FANGO-LAJA;11.5;132;2.2;2;;;114;VIII;156;2496;;7.5;120;;0;0;;1135;55;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45780;ANTARES;0.390972222;TOMƒ;45781;0.972222222;TOMƒ;1;3;4;ARRASTRE;;3;5;2025;;36;14;36.23333333;73;32;73.53333333;LCOL;SI;45780;0.824305556;36;10;36.16666667;73;30;73.5;-36.16666667;-73.5;45780;0.929861111;194;;;150;2.5;2;SW;12;114;VIII;145;2320;;32.875;526;;0;0;;928;210;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45780;ALTAIR I;0.3875;TOMƒ;45782;0.194444444;TOMƒ;S/M;3;4;ARRASTRE;;3;5;2025;;36;14;36.23333333;73;32;73.53333333;LCOL;SI;45780;0.786111111;36;10;36.16666667;73;30;73.5;-36.16666667;-73.5;45780;0.884027778;180;;;104;1.733333333;2;;;114;VIII;125;2000;;7.5;120;;0;0;;1154;69;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45780;ALTAIR I;0.3875;TOMƒ;45782;0.194444444;TOMƒ;S/M;10;4;ARRASTRE;;4;5;2025;;36;9;36.15;73;24;73.4;LCOL;SI;45781;0.771527778;36;7;36.11666667;73;25;73.41666667;-36.11666667;-73.41666667;45781;0.844444444;171;FANGO-LAJA;;105;1.75;2;;;114;VIII;55;880;;16.875;270;;0;0;;503;154;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45780;ALTAIR I;0.3875;TOMƒ;45782;0.194444444;TOMƒ;S/M;11;4;ARRASTRE;;4;5;2025;;36;7;36.11666667;73;27;73.45;LCOL;SI;45781;0.877083333;36;6;36.1;73;24;73.4;-36.1;-73.4;45781;0.938194444;166;;;88;1.466666667;2;;;114;VIII;112;1792;;15;240;;0;0;;1222;164;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45782;ALTAIR I;0.829166667;TOMƒ;45784;0.083333333;TOMƒ;3;1;4;ARRASTRE;;6;5;2025;;36;7;36.11666667;73;25;73.41666667;LCOL;SI;45783;0.022916667;36;7;36.11666667;73;28;73.46666667;-36.11666667;-73.46666667;45783;0.095833333;176;;;105;1.75;2;NW;3;114;VIII;145.625;2330;;0;0;;0;0;;1331;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45782;ALTAIR I;0.829166667;TOMƒ;45784;0.083333333;TOMƒ;3;3;4;ARRASTRE;;6;5;2025;;36;2;36.03333333;73;24;73.4;LCOL;SI;45783;0.269444444;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45783;0.368055556;166;;;142;2.366666667;2;NW;3;114;VIII;245;3920;;10;160;;0;0;;1656;68;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45782;ALTAIR I;0.829166667;TOMƒ;45784;0.083333333;TOMƒ;3;5;4;ARRASTRE;;6;5;2025;;36;3;36.05;73;24;73.4;LCOL;SI;45783;0.526388889;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45783;0.621527778;165;;;137;2.283333333;2;NW;3;114;VIII;233.75;3740;;10;160;;0;0;;1638;70;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
COMERCIAL;45782;ALTAIR I;0.829166667;TOMƒ;45784;0.083333333;TOMƒ;3;7;4;ARRASTRE;;6;5;2025;;36;3;36.05;73;24;73.4;LCOL;SI;45783;0.773611111;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45783;0.874305556;160;ARENA-FANGO;11.2;145;2.416666667;2;NW;3;114;VIII;96.875;1550;;0;0;;0;0;;641;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45782;ANTARES;0.763888889;TOMƒ;45784;0.104166667;TOMƒ;S/M;2;4;ARRASTRE;;6;5;2025;;36;3;36.05;73;24;73.4;LCOL;SI;45783;0.111111111;36;7;36.11666667;73;26;73.43333333;-36.11666667;-73.43333333;45783;0.215277778;168;;;150;2.5;2;N;5;114;VIII;155;2480;;0;0;;0;0;;992;0;0;LCOL;LCOL;LAN;LAN;ACHIRA
COMERCIAL;45782;ANTARES;0.763888889;TOMƒ;45784;0.104166667;TOMƒ;S/M;4;4;ARRASTRE;;6;5;2025;;36;2;36.03333333;73;23;73.38333333;LCOL;SI;45783;0.403472222;36;6;36.1;73;25;73.41666667;-36.1;-73.41666667;45783;0.500694444;170;;;140;2.333333333;2;NW;12;114;VIII;290;4640;;3;48;;0;0;;1989;21;0;LCOL/LAM;LCOL;LAM;LAN;ACHIRA
